ID	adj.P.Val	P.Value	logFC	AveExpr	t	B	GI	Gene.symbol	Gene.title
ILMN_1771689	ILMN_1771689	0.0482906298741211	0.000767621155486413	0.376249865822491	8.64841826425083	5.73740909961925	-0.124277577470999	301129153	EXD2	exonuclease 3'-5' domain containing 2
ILMN_2366972	ILMN_2366972	0.0486620395472245	0.000775446433960209	-0.428413974210556	7.68022599770806	-5.72737136376298	-0.134889808407615	354459404	NUDT6	nudix hydrolase 6
ILMN_1662470	ILMN_1662470	0.0486620395472245	0.000776637808931908	0.472948266863471	9.23030452229993	5.72585310896257	-0.1364961964588	149588739	C10orf35	chromosome 10 open reading frame 35
ILMN_1811636	ILMN_1811636	0.0493714250365969	0.000789538556844446	-0.322997386314322	7.32036670514544	-5.70957798673552	-0.153736535424643	187936936	IFT57	intraflagellar transport 57
ILMN_1709795	ILMN_1709795	0.0495830528390749	0.000794508714654146	0.838935292647776	7.4624043878461	5.70338715970406	-0.16030435458062	520262262	RAC2	ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)
ILMN_1682699	ILMN_1682699	0.0496589328123835	0.000797312872507405	-0.341743490957249	8.75506732681419	-5.69991341719225	-0.163992008815543	124494249	PBX2	PBX homeobox 2
ILMN_1799600	ILMN_1799600	0.0506848174674819	0.000818720046884485	0.699043302670762	7.2120802436196	5.67383747824553	-0.191728338585111	291291003	STARD8	StAR related lipid transfer domain containing 8
ILMN_1779600	ILMN_1779600	0.0506848174674819	0.000819830190592133	0.530442235531487	7.6415634007737	5.67250611057243	-0.193147072519169	218563733	DSTYK	dual serine/threonine and tyrosine protein kinase
ILMN_1806667	ILMN_1806667	0.0506848174674819	0.000820268586916965	-1.31965469690719	8.79061442434216	-5.67198090885763	-0.193706808049427	256000766	FRAS1	Fraser extracellular matrix complex subunit 1
ILMN_1674135	ILMN_1674135	0.050760959254762	0.000823124363275261	-0.303938986277532	7.93656778941238	-5.66856734615893	-0.197345780327534	299758451	RALGPS1	Ral GEF with PH domain and SH3 binding motif 1
ILMN_1740920	ILMN_1740920	0.0507995849780684	0.000825375461167362	0.385485562912307	6.98127739727104	5.66588590285935	-0.20020545131965	96361828	ACADSB	acyl-CoA dehydrogenase, short/branched chain
ILMN_1774336	ILMN_1774336	0.0509298960273776	0.000829121636216184	-0.377762272310212	9.07952905513916	-5.6614416734131	-0.204947329318871	309747077	POLE2	DNA polymerase epsilon 2, accessory subunit
ILMN_2363591	ILMN_2363591	0.051110042408448	0.000833689043315694	0.344059237334072	9.09956344203265	5.65605351241402	-0.210700130044379	55749489	SDCBP	syndecan binding protein
ILMN_1784532	ILMN_1784532	0.0511669947342612	0.000836254535572426	1.2957096624285	8.2202966718182	5.6530414866478	-0.213917794867829	733606465	COL22A1	collagen type XXII alpha 1 chain
ILMN_3243324	ILMN_3243324	0.0515064396555416	0.000845419462720153	-0.514520768919199	8.2406536453512	-5.64236527425727	-0.22533332015495	751130527	VLDLR-AS1	VLDLR antisense RNA 1
ILMN_1766713	ILMN_1766713	0.0515064396555416	0.000845911653223276	-0.517666432462667	11.9707997615686	-5.64179559362957	-0.225942907422402	41399283	HSPD1	heat shock protein family D (Hsp60) member 1
ILMN_1890614	ILMN_1890614	0.0515064396555416	0.000846744386328548	-0.570873417316168	7.95523768353323	-5.64083260034957	-0.226973464595933	21750579	FAM212B	family with sequence similarity 212 member B
ILMN_1700074	ILMN_1700074	0.0515279126183999	0.000848933401061268	-0.303691621000803	7.932508930633	-5.63830621881484	-0.229677727137006	68342028	SNORA62	small nucleolar RNA, H/ACA box 62
ILMN_2096784	ILMN_2096784	0.0515279126183999	0.000850393491687275	0.74945189548219	9.02413395454835	5.63662515393747	-0.23147765982668	39812473	TFAP2C	transcription factor AP-2 gamma
ILMN_1731358	ILMN_1731358	0.0515631505784277	0.000853318056882677	-0.398842449674728	8.55142713143122	-5.63326767591837	-0.235073752867114	973353057	ZNF532	zinc finger protein 532
ILMN_1745068	ILMN_1745068	0.0515631505784277	0.000854531440223321	-0.395479061823655	7.5055471220929	-5.63187845986134	-0.236562171250905	557878645	GRTP1	growth hormone regulated TBC protein 1
ILMN_1682165	ILMN_1682165	0.0515631505784277	0.000856648481619701	0.412616287253357	9.02998214975285	5.62945991628598	-0.239154078416053	349732259	NT5C2	5'-nucleotidase, cytosolic II
ILMN_3247064	ILMN_3247064	0.0515631505784277	0.000857571748889605	-0.311878480393288	10.5454354276444	-5.62840725521307	-0.24028245647016	115298667	SNRNP40	small nuclear ribonucleoprotein U5 subunit 40
ILMN_1727087	ILMN_1727087	0.0518987486787401	0.000866052995129871	-0.709376642782862	9.87051540512343	-5.61879634657291	-0.250591999269561	635574611	GJA1	gap junction protein alpha 1
ILMN_1803464	ILMN_1803464	0.0518987486787401	0.00086647306372105	0.431018001841776	8.06342528586848	5.61832306876152	-0.251100021995823	166197665	PHTF1	putative homeodomain transcription factor 1
ILMN_1776515	ILMN_1776515	0.0520295930020911	0.000870321663791136	0.740958582452411	8.48270745338238	5.61399889616611	-0.25574313192692	339276099	MPPE1	metallophosphoesterase 1
ILMN_1768202	ILMN_1768202	0.0522469099871099	0.000875627865196879	-0.460908998347448	7.87318204623809	-5.60807198347317	-0.262111547021384	126723389	ANKRD24	ankyrin repeat domain 24
ILMN_2227266	ILMN_2227266	0.0524849090693584	0.000881590727935784	-0.291285245712328	7.09703027038314	-5.60145938784231	-0.269222665918546	215599598	TMEM35A	transmembrane protein 35A
ILMN_2128293	ILMN_2128293	0.0524849090693584	0.000882973906815152	0.38297882625189	7.95286457649568	5.5999326467537	-0.270865399199236	572875765	APIP	APAF1 interacting protein
ILMN_1769615	ILMN_1769615	0.0529519472096057	0.000892524665114251	0.385694886120463	7.11762495876818	5.58946312979255	-0.282139338996483	62241047	FLRT2	fibronectin leucine rich transmembrane protein 2
ILMN_1752526	ILMN_1752526	0.0530949625732392	0.000896633411330847	-0.54991635846156	7.47427006730535	-5.58499764757998	-0.286952715610512	299523262	RNF144B	ring finger protein 144B
ILMN_1724181	ILMN_1724181	0.0532949455235682	0.000901715159661216	0.667039250586166	7.17962027689181	5.57950626079557	-0.292875852882886	323098327	IL15	interleukin 15
ILMN_1671106	ILMN_1671106	0.053309332238194	0.000904485722753615	0.944304315004683	7.8410931998588	5.5765269342026	-0.296091238838943	62865884	GJA4	gap junction protein alpha 4
ILMN_1771835	ILMN_1771835	0.053309332238194	0.000906574688285088	-0.417393086014096	7.81236128994221	-5.57428731001257	-0.298509154994453	518831684	NUP54	nucleoporin 54
ILMN_1744963	ILMN_1744963	0.053309332238194	0.000907484547092303	0.509386094556545	7.8829652500982	5.57331363615705	-0.299560566243686	744066854	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha
ILMN_1812191	ILMN_1812191	0.053309332238194	0.000910334700243356	0.452826394576277	10.8171386590312	5.57027063817179	-0.302847394843901	685844862	C12orf57	chromosome 12 open reading frame 57
ILMN_2175465	ILMN_2175465	0.0540443997115735	0.000926890653858041	-0.291180087838491	11.5502180261464	-5.55280276357561	-0.321740758204213	18491027	RSL24D1	ribosomal L24 domain containing 1
ILMN_1792168	ILMN_1792168	0.0540443997115735	0.000927134920520941	0.556136452487619	8.27098819630193	5.55254766258842	-0.322017003082369	56237022	GALE	UDP-galactose-4-epimerase
ILMN_1810100	ILMN_1810100	0.0540443997115735	0.000928223714102059	1.17027741437549	10.1387040083932	5.55141149014745	-0.32324746056909	198041750	PBX3	PBX homeobox 3
ILMN_1687785	ILMN_1687785	0.0541972470870978	0.00093373939007832	-0.740993440255229	8.54724105912635	-5.5456786204334	-0.329458914152602	77812679	PPA2	pyrophosphatase (inorganic) 2
ILMN_1774602	ILMN_1774602	0.0541972470870978	0.000934315748095238	0.630401859508705	8.2326400853294	5.54508175449739	-0.330105879681031	51873054	FBLN2	fibulin 2
ILMN_1676631	ILMN_1676631	0.054706862657192	0.000945867931549945	0.340000486606365	7.05389433503136	5.53320465999704	-0.342990617306745	664818519	CCNO	cyclin O
ILMN_1709772	ILMN_1709772	0.054706862657192	0.000949677864111233	-0.282556350310433	9.2724418216999	-5.52932312414532	-0.347205882705653	540344542	SNX5	sorting nexin 5
ILMN_1841495	ILMN_1841495	0.054706862657192	0.000953632287876913	1.00655630489579	7.73402248113203	5.52531276383501	-0.351563339171377	108773811	LHFPL4	lipoma HMGIC fusion partner-like 4
ILMN_1784287	ILMN_1784287	0.054706862657192	0.000954762435534144	0.472608347667479	7.64576585180497	5.52417004747569	-0.352805383781726	307574689	TGFBR3	transforming growth factor beta receptor 3
ILMN_1691119	ILMN_1691119	0.054706862657192	0.000957080683830017	0.573642388869033	7.72754034634978	5.52183074568832	-0.355348614400672	525345373	RNF122	ring finger protein 122
ILMN_1743677	ILMN_1743677	0.054706862657192	0.000957631277102862	-0.508434595457006	8.19652115330801	-5.52127608363889	-0.355951745421716	74136882	HNRNPU	heterogeneous nuclear ribonucleoprotein U
ILMN_1758497	ILMN_1758497	0.054706862657192	0.000960904620865414	-1.13321835823946	7.98066889365701	-5.51798589867135	-0.359530358651226	319803128	TTYH1	tweety family member 1
ILMN_1759598	ILMN_1759598	0.054706862657192	0.000962416107305325	-0.410829411579318	7.125142828783	-5.51647086468226	-0.361178732950177	84043959	DLX5	distal-less homeobox 5
ILMN_1703852	ILMN_1703852	0.054706862657192	0.000965301457842321	0.891649281298497	9.34863925671706	5.51358611850951	-0.364318289746889	317171923	EFNB2	ephrin B2
ILMN_1788689	ILMN_1788689	0.054706862657192	0.000967958603985088	-0.360509992398571	9.49570820013699	-5.51093804771398	-0.367201327828457	224589121	PHIP	pleckstrin homology domain interacting protein
ILMN_3308265	ILMN_3308265	0.054706862657192	0.000968591133970156	-0.516241732951343	7.42767442428247	-5.51030887628308	-0.367886476118533	262206185	MIR302C	microRNA 302c
ILMN_1769601	ILMN_1769601	0.054706862657192	0.000969346955545461	-0.336480243262202	7.44124684877579	-5.50955767035272	-0.368704591429368	595763536	TBCK	TBC1 domain containing kinase
ILMN_1656165	ILMN_1656165	0.0547941073542151	0.000972645352190539	-1.28306371830624	10.0928845700718	-5.50628706741505	-0.372267458916003	145309310	USP9X	ubiquitin specific peptidase 9, X-linked
ILMN_1787680	ILMN_1787680	0.0548076829759712	0.000976193897415765	0.404604562811809	10.5863673759557	5.50278224835143	-0.37608719558094	542133057	VIMP	VCP interacting membrane selenoprotein
ILMN_1729453	ILMN_1729453	0.0548076829759712	0.000977884998030346	0.655753026347455	10.1047228224361	5.50111699640524	-0.377902699961551	270132562	TSPAN9	tetraspanin 9
ILMN_1673455	ILMN_1673455	0.0548076829759712	0.000980000648168363	0.374476909611741	7.82728342309376	5.49903821408672	-0.380169611902971	226958574	RASAL2	RAS protein activator like 2
