ID	adj.P.Val	P.Value	logFC	AveExpr	t	B	GI	Gene.symbol	Gene.title
ILMN_1750051	ILMN_1750051	0.442496766661237	0.00679472416718058	0.263314280147833	8.07115658392603	3.82405349796891	-2.0553024815878	124244055	AMER1	APC membrane recruitment protein 1
ILMN_1737314	ILMN_1737314	0.442496766661237	0.00680742483093633	-0.311577662439471	7.45523912261941	-3.82259374715853	-2.05711930705219	299115782	BCL6	B-cell CLL/lymphoma 6
ILMN_2171023	ILMN_2171023	0.44338977719736	0.00684662649952564	-0.229546011015612	6.91005921233132	-3.81810679206784	-2.06270605054318	815891247	LGI1	leucine rich glioma inactivated 1
ILMN_1685631	ILMN_1685631	0.44338977719736	0.00684952543933745	0.278827957947661	7.97342464696825	3.81777609915036	-2.06311793136043	133922608	MAU2	MAU2 sister chromatid cohesion factor
ILMN_1782204	ILMN_1782204	0.44403430266823	0.00687368395354133	0.646976044892567	7.45069859295402	3.81502617670708	-2.06654368681198	538260575	AFP	alpha fetoprotein
ILMN_2404085	ILMN_2404085	0.44589815768227	0.00691679800664942	0.365237157476009	7.98629017152703	3.81014470028606	-2.0726279498709	38016917	CLIP1	CAP-Gly domain containing linker protein 1
ILMN_1794490	ILMN_1794490	0.446475426797316	0.00694003254089092	0.269816882547763	8.67018193827082	3.80752778740518	-2.0758912936184	156766052	PNMAL1	paraneoplastic Ma antigen family like 1
ILMN_1673795	ILMN_1673795	0.452221557474581	0.0070494082365162	-0.252098257718501	10.6619867944416	-3.79533592325806	-2.09110976059172	313151208	HSD17B4	hydroxysteroid 17-beta dehydrogenase 4
ILMN_1691180	ILMN_1691180	0.452221557474581	0.0070590248548003	0.29103309496562	6.9444209604166	3.79427386950209	-2.09243663220836	315113904	OTX1	orthodenticle homeobox 1
ILMN_1673953	ILMN_1673953	0.452221557474581	0.00707274168761819	-0.190129733006469	6.91928736238577	-3.79276171985719	-2.0943261508527	149158707	HRH1	histamine receptor H1
ILMN_2412860	ILMN_2412860	0.453914046332265	0.0071172558078755	-0.37567701764829	8.94201438955976	-3.78787642034686	-2.10043319941955	325651968	MCM4	minichromosome maintenance complex component 4
ILMN_1718924	ILMN_1718924	0.453914046332265	0.00715123617682655	0.220297241342053	10.2959563418892	3.78416955841801	-2.10506972977779	189181757	ETFA	electron transfer flavoprotein alpha subunit
ILMN_1809639	ILMN_1809639	0.453914046332265	0.00718690945220878	0.339573020782789	6.851739937774	3.78029864280939	-2.10991387898067	970259820	TMEM26	transmembrane protein 26
ILMN_1726289	ILMN_1726289	0.453914046332265	0.00719252514520004	-0.429554369199929	8.31703644550392	-3.77969119284579	-2.11067427967181	256773221	KIAA1551	KIAA1551
ILMN_2381197	ILMN_2381197	0.453914046332265	0.00719728979907607	-0.392606719509899	7.66579203191673	-3.77917620548139	-2.11131898413433	525459425	RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase
ILMN_1690342	ILMN_1690342	0.453914046332265	0.00724341781145005	-0.372396468510535	11.1285854440673	-3.77420960924293	-2.11753883070319	375331875	LTA4H	leukotriene A4 hydrolase
ILMN_2299612	ILMN_2299612	0.453914046332265	0.00727856398268009	0.221632732089731	8.57291569930196	3.77044853044395	-2.12225166840198	282154794	TMEM150A	transmembrane protein 150A
ILMN_1714759	ILMN_1714759	0.453914046332265	0.00729405615080838	-0.208406556317451	10.635384569463	-3.7687969611928	-2.12432191090573	467093484	CNIH4	cornichon family AMPA receptor auxiliary protein 4
ILMN_3238435	ILMN_3238435	0.453914046332265	0.00730003815593719	1.11499980852873	8.62650520965556	3.76816026293243	-2.12512013221378	91680821	SNORA12	small nucleolar RNA, H/ACA box 12
ILMN_1717099	ILMN_1717099	0.453914046332265	0.00730533368544989	-0.335623200587442	8.71105835813487	-3.76759710480028	-2.12582621268729	5174424	DSCR3	DSCR3 arrestin fold containing
ILMN_1669709	ILMN_1669709	0.453914046332265	0.00730695757384004	0.471392496913784	7.99736520850243	3.76742450004348	-2.126042632772	544583515	TMEM108	transmembrane protein 108
ILMN_2323944	ILMN_2323944	0.453914046332265	0.00732106584131921	-0.334979449101396	7.61351568204889	-3.76592667632157	-2.12792088141502	574584459	FAM110A	family with sequence similarity 110 member A
ILMN_1803423	ILMN_1803423	0.453914046332265	0.00733988326965358	0.53142566685551	8.12873812186223	3.76393379042756	-2.13042050256468	47078220	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6
ILMN_1798256	ILMN_1798256	0.453914046332265	0.00736820854782223	0.717039381887769	11.5743239689248	3.76094444501511	-2.13417117892428	565891691	UPP1	uridine phosphorylase 1
ILMN_1774938	ILMN_1774938	0.453914046332265	0.00736894566033277	-0.188939039058578	7.04989234825939	-3.76086682027755	-2.13426859280156	320202989	AKR1A1	aldo-keto reductase family 1 member A1
ILMN_1700515	ILMN_1700515	0.453914046332265	0.00737747916217338	-0.21658198503517	9.34852705561069	-3.7599687798992	-2.13539564563426	568815632	C17orf58	chromosome 17 open reading frame 58
ILMN_1687757	ILMN_1687757	0.453914046332265	0.00741466341493448	0.306306501974698	7.62689648854361	3.75606879768641	-2.14029171216061	325652082	AKR1C4	aldo-keto reductase family 1, member C4
ILMN_1697670	ILMN_1697670	0.453914046332265	0.00744789046220044	0.200812653032886	11.0369080083408	3.7526018581986	-2.14464622893612	115648109	SRRM1	serine and arginine repetitive matrix 1
ILMN_2075818	ILMN_2075818	0.453914046332265	0.00745280517400537	0.350964391543185	9.56008008480827	3.75209048485013	-2.14528868667488	409264580	ZNF598	zinc finger protein 598
ILMN_1677765	ILMN_1677765	0.453914046332265	0.00746416159785851	-0.426427242124426	9.26008124721311	-3.75091025954195	-2.1467716121303	337299716	LRP8	LDL receptor related protein 8
ILMN_1756755	ILMN_1756755	0.453914046332265	0.0074774983994695	-0.219513130783703	8.21737317594289	-3.74952671903141	-2.14851028901401	667751579	LINGO1	leucine rich repeat and Ig domain containing 1
ILMN_1712505	ILMN_1712505	0.453914046332265	0.00748345586253504	-0.272172833625593	7.3213926966107	-3.74890956948187	-2.14928595375738	176866368	KDELC1	KDEL motif containing 1
ILMN_1769876	ILMN_1769876	0.453914046332265	0.00750541951500638	-0.299451636454795	7.76195925490286	-3.74663891452056	-2.15214036464366	222352142	TBC1D2	TBC1 domain family member 2
ILMN_1679217	ILMN_1679217	0.453914046332265	0.00750616607657625	0.286459737910197	7.0132378489251	3.74656186054656	-2.1522372430052	83281205	FAM110B	family with sequence similarity 110 member B
ILMN_2289424	ILMN_2289424	0.453914046332265	0.00751787862108685	0.196139635207163	6.62858064800399	3.74535408013164	-2.15375588725726	443609467	ANKRD20A3	ankyrin repeat domain 20 family member A3
ILMN_2379718	ILMN_2379718	0.453914046332265	0.00753216432970058	-0.288212216493212	8.19308216957452	-3.74388373253533	-2.15560500162622	565324199	RAB24	RAB24, member RAS oncogene family
ILMN_1735788	ILMN_1735788	0.453914046332265	0.0075404867129279	0.317699463251117	9.0324000299781	3.74302855713592	-2.15668063595022	214830856	TRIOBP	TRIO and F-actin binding protein
ILMN_2385688	ILMN_2385688	0.453914046332265	0.00754411760144286	0.39170852514034	8.14433291430928	3.74265578359955	-2.1571495456375	51317347	RABL2B	RAB, member of RAS oncogene family-like 2B
ILMN_2206272	ILMN_2206272	0.453914046332265	0.00755942247986922	0.198489153537965	7.78235887741863	3.741086619687	-2.15912363708552	564730512	D2HGDH	D-2-hydroxyglutarate dehydrogenase
ILMN_1737157	ILMN_1737157	0.453914046332265	0.00756378232390169	0.418251787875962	9.99018472706922	3.74064025146294	-2.15968526554908	987996504	GRAMD1A	GRAM domain containing 1A
ILMN_2393693	ILMN_2393693	0.454337595789688	0.00759688759771193	0.217409344192717	7.14885860399005	3.73725999987142	-2.16393941553188	282847342	LRRC37A4P	leucine rich repeat containing 37 member A4, pseudogene
ILMN_1684982	ILMN_1684982	0.454337595789688	0.00759990285287554	0.49382063130892	6.84855794736956	3.73695292187802	-2.16432597508401	94421466	PDK4	pyruvate dehydrogenase kinase 4
ILMN_1775163	ILMN_1775163	0.454856390117788	0.00762312890749443	0.211819022609793	6.81978657313591	3.73459198805679	-2.16729850810545	385198069	PDE1A	phosphodiesterase 1A
ILMN_1788604	ILMN_1788604	0.455808461438565	0.00765826470321223	0.233653559608067	11.1215052439507	3.7310352854254	-2.1717782913793	95089415	WBP2	WW domain binding protein 2
ILMN_1722527	ILMN_1722527	0.455808461438565	0.00769891248064263	-0.395390094608967	9.82230574052953	-3.72694273906486	-2.1769355404426	59806341	LECT1	leukocyte cell derived chemotaxin 1
ILMN_1757646	ILMN_1757646	0.455808461438565	0.00772141625746639	-0.271008004636238	9.31495630569934	-3.72468710113931	-2.17977916421193	557878692	UFM1	ubiquitin fold modifier 1
ILMN_1796589	ILMN_1796589	0.455808461438565	0.00772400446641564	0.252264716001225	9.78592145307105	3.72442813463819	-2.18010568954885	261337159	TRIP13	thyroid hormone receptor interactor 13
ILMN_1789830	ILMN_1789830	0.455808461438565	0.00772469312663353	0.329306532555783	7.669732204453	3.72435924579938	-2.18019255185531	321267561	CFLAR	CASP8 and FADD like apoptosis regulator
ILMN_2059535	ILMN_2059535	0.455808461438565	0.00777640480247013	0.39874240466964	9.17075575740411	3.71920539223414	-2.18669326437396	303519166	PPM1F	protein phosphatase, Mg2+/Mn2+ dependent 1F
ILMN_2135984	ILMN_2135984	0.455808461438565	0.00777708944623198	0.225434482820252	7.47737805010333	3.71913740777541	-2.18677904412574	1002819396	MASTL	microtubule associated serine/threonine kinase like
ILMN_1786720	ILMN_1786720	0.455808461438565	0.00778455769008172	0.286115508715799	11.4817509132481	3.7183962416287	-2.18771426321511	224994187	PROM1	prominin 1
ILMN_1794863	ILMN_1794863	0.455808461438565	0.0077854749634013	0.509626587609226	8.36836066647636	3.71830526267677	-2.18782906853319	115387115	CAMK2N1	calcium/calmodulin dependent protein kinase II inhibitor 1
ILMN_3248890	ILMN_3248890	0.455808461438565	0.00779015793048378	0.336616096230413	8.11923944824656	3.71784096859766	-2.18841497698047	91680830	SNORA24	small nucleolar RNA, H/ACA box 24
ILMN_1750447	ILMN_1750447	0.455808461438565	0.00782592379922749	0.226517657241949	6.7886892469102	3.71430494919243	-2.19287834949101	146133847	GOLGA6A	golgin A6 family member A
ILMN_1707627	ILMN_1707627	0.455808461438565	0.00785824440167956	-0.323562084251941	12.5205727772005	-3.71112465715304	-2.19689443694864	226529872	TPI1	triosephosphate isomerase 1
